PID,A_AREA,A_SQ1,A_SQ2,A_AGE,A_SQ3,A_Q1,A_Q2,A_Q2_1,A_Q2_2,A_Q3,A_Q4,A_Q5,A_Q6,A_GUBUN,WT1
3507032,12,12,1,57,5,2,9,,,9,2,2,98,2,1.0
3507033,12,12,1,57,5,1,2,,3.0,2,2,5,98,2,1.0
3507034,12,12,1,55,5,1,1,5.0,,3,2,2,98,2,1.0
3507035,12,12,1,55,5,1,2,,3.0,3,2,5,1,2,1.0
3507036,12,12,1,51,5,1,1,4.0,,3,2,5,1,2,1.0
3507037,12,12,1,53,5,1,3,,,2,2,2,4,2,1.0
3507038,12,12,1,50,5,1,1,3.0,,3,2,2,1,2,1.0
3507039,12,12,1,51,5,1,2,,3.0,2,2,4,1,2,1.0
3507040,12,12,1,58,5,1,1,4.0,,3,2,2,1,2,1.0
3507041,12,12,1,54,5,1,1,1.0,,3,2,3,98,2,1.0
3507042,12,12,1,56,5,1,1,1.0,,3,2,4,1,2,1.0
3507043,12,12,1,59,5,1,2,,2.0,2,3,2,98,2,1.0
3507044,12,12,1,59,5,2,2,,9.0,1,2,1,98,2,1.0
3507045,12,12,1,54,5,1,1,3.0,,3,2,2,3,2,1.0
3507046,12,12,1,58,5,1,2,,2.0,2,2,4,5,2,1.0
3507047,12,12,1,51,5,1,1,2.0,,3,2,5,98,2,1.0
3507048,12,12,1,56,5,1,2,,4.0,2,2,5,98,2,1.0
3507049,12,12,1,55,5,1,2,,2.0,3,2,5,1,2,1.0
3507050,12,12,1,55,5,1,3,,,3,2,4,1,2,1.0
3507051,12,12,1,54,5,1,2,,1.0,1,2,5,98,2,1.0
3507052,12,12,1,56,5,1,2,,3.0,2,2,5,98,2,1.0
3507053,12,12,1,57,5,1,3,,,3,2,2,98,2,1.0
3507054,12,12,1,58,5,1,2,,1.0,1,2,4,3,2,1.0
3507055,12,12,1,55,5,1,3,,,3,2,3,3,2,1.0
3507056,12,12,1,52,5,1,2,,2.0,3,2,2,3,2,1.0
3507057,12,12,1,56,5,1,2,,2.0,2,2,1,1,2,1.0
3507058,12,12,1,51,5,1,1,3.0,,3,2,2,98,2,1.0
3507059,12,12,1,55,5,1,1,2.0,,3,2,4,1,2,1.0
3507060,12,12,1,56,5,1,2,,2.0,2,2,1,1,2,1.0
3507061,12,12,1,54,5,1,9,,,9,2,2,5,2,1.0
3507062,12,12,1,51,5,1,2,,2.0,1,2,1,3,2,1.0
3507063,12,12,1,59,5,1,2,,4.0,2,2,2,98,2,1.0
3507064,12,12,1,59,5,1,3,,,2,2,5,98,2,1.0
3507065,12,12,1,55,5,1,1,2.0,,3,2,2,1,2,1.0
3507066,12,12,1,55,5,1,2,,3.0,3,2,3,1,2,1.0
3507067,12,12,1,55,5,1,1,2.0,,3,2,2,1,2,1.0
3507068,12,12,1,53,5,1,2,,3.0,2,2,2,98,2,1.0
3507069,12,12,1,58,5,1,2,,2.0,2,2,1,3,1,1.0
3507070,12,12,1,54,5,1,1,2.0,,2,2,2,98,1,1.0
3507071,12,12,1,56,5,1,1,3.0,,3,2,1,1,1,1.0
3507072,12,12,1,50,5,1,1,4.0,,3,2,2,98,1,1.0
3508001,12,12,2,58,5,1,1,2.0,,3,1,6,1,2,1.0
3508002,12,12,2,55,5,1,1,2.0,,3,1,3,1,2,1.0
3508004,12,12,2,50,5,2,3,,,2,1,2,1,1,1.0
3508005,12,12,2,56,5,1,2,,3.0,2,3,2,1,2,1.0
3508006,12,12,2,54,5,1,1,2.0,,3,3,2,1,2,1.0
3508007,12,12,2,51,5,1,1,4.0,,3,3,5,98,2,1.0
3508009,12,12,2,55,5,1,1,1.0,,3,3,2,1,1,1.0
3508010,12,12,2,57,5,1,3,,,3,2,3,1,2,1.0
3508011,12,12,2,55,5,1,1,2.0,,9,2,4,98,2,1.0
3508012,12,12,2,56,5,1,3,,,3,2,2,1,2,1.0
3508013,12,12,2,51,5,1,1,4.0,,3,2,2,1,2,1.0
3508014,12,12,2,51,5,1,9,,,2,2,5,1,2,1.0
3508015,12,12,2,52,5,1,1,1.0,,2,2,6,98,2,1.0
3508016,12,12,2,57,5,2,9,,,9,2,1,99,2,1.0
3508017,12,12,2,58,5,1,1,1.0,,3,2,3,1,2,1.0
3508018,12,12,2,55,5,1,3,,,1,2,3,1,2,1.0
3508019,12,12,2,53,5,1,1,1.0,,3,2,3,1,2,1.0
3508020,12,12,2,54,5,1,2,,2.0,9,2,3,98,2,1.0
3508021,12,12,2,54,5,2,2,,2.0,9,2,4,98,2,1.0
3508022,12,12,2,50,5,2,9,,,9,2,2,1,2,1.0
3508023,12,12,2,52,5,1,3,,,9,2,5,98,2,1.0
3508024,12,12,2,50,5,2,2,,5.0,9,2,2,98,2,1.0
3508025,12,12,2,54,5,1,2,,4.0,1,2,6,98,2,1.0
3508026,12,12,2,53,5,1,3,,,3,2,6,1,2,1.0
3508027,12,12,2,59,5,1,3,,,3,2,2,2,2,1.0
3508028,12,12,2,50,5,1,3,,,9,3,5,1,2,1.0
3508029,12,12,2,56,5,1,9,,,9,2,4,5,2,1.0
3508030,12,12,2,51,5,1,9,,,1,2,6,98,2,1.0
3508031,12,12,2,52,5,1,1,2.0,,3,2,6,1,2,1.0
3508032,12,12,2,59,5,1,3,,,3,2,6,98,2,1.0
3508033,12,12,2,53,5,1,1,4.0,,3,2,6,1,2,1.0
3508034,12,12,2,59,5,1,9,,,9,2,1,1,2,1.0
3508035,12,12,2,53,5,1,2,,3.0,3,2,5,1,2,1.0
3508036,12,12,2,58,5,2,9,,,9,2,4,1,2,1.0
3508037,12,12,2,50,5,1,3,,,3,2,4,1,2,1.0
3508038,12,12,2,53,5,2,3,,,2,2,3,1,2,1.0
3508039,12,12,2,51,5,1,3,,,9,2,3,1,2,1.0
3508040,12,12,2,51,5,1,1,1.0,,3,2,3,6,2,1.0
3508041,12,12,2,53,5,1,1,1.0,,3,2,3,1,2,1.0
3508042,12,12,2,54,5,2,3,,,2,2,5,1,2,1.0
3508043,12,12,2,50,5,1,9,,,3,2,5,1,2,1.0
3508044,12,12,2,52,5,2,3,,,9,2,2,1,2,1.0
3508045,12,12,2,55,5,1,3,,,2,2,3,1,2,1.0
3508046,12,12,2,52,5,2,3,,,2,2,5,98,2,1.0
3508047,12,12,2,57,5,1,3,,,2,2,2,3,2,1.0
3508048,12,12,2,53,5,1,9,,,1,2,3,98,2,1.0
3508049,12,12,2,55,5,1,1,5.0,,3,2,6,1,2,1.0
3508050,12,12,2,53,5,1,9,,,9,2,6,99,2,1.0
3508051,12,12,2,55,5,1,1,2.0,,3,2,6,1,2,1.0
3508052,12,12,2,59,5,1,1,2.0,,3,2,3,1,2,1.0
3508053,12,12,2,54,5,1,3,,,2,2,5,1,2,1.0
3508054,12,12,2,50,5,1,9,,,2,2,5,1,2,1.0
3508055,12,12,2,58,5,1,1,2.0,,3,2,6,1,2,1.0
3508056,12,12,2,53,5,1,2,,2.0,2,2,5,1,1,1.0
3508057,12,12,2,55,5,1,1,2.0,,3,2,6,1,1,1.0
3508058,12,12,2,56,5,1,1,2.0,,3,2,6,1,1,1.0
3508059,12,12,2,52,5,1,1,1.0,,3,2,6,1,2,1.0
3508060,12,12,2,56,5,2,3,,,1,2,4,3,2,1.0
3508061,12,12,2,51,5,2,9,,,9,2,8,99,2,1.0
3508062,12,12,2,59,5,1,1,1.0,,3,2,6,99,1,1.0
3508063,12,12,2,56,5,1,1,3.0,,3,2,6,1,1,1.0
3508064,12,12,2,51,5,1,9,,,9,2,4,1,1,1.0
3508065,12,12,2,52,5,1,3,,,3,2,6,1,1,1.0
3508066,12,12,2,52,5,1,1,4.0,,3,2,3,1,1,1.0
3508067,12,12,2,59,5,2,3,,,1,2,1,1,1,1.0
3508068,12,12,2,57,5,1,2,,3.0,9,2,6,1,1,1.0
3508069,12,12,2,57,5,1,3,,,2,2,6,1,1,1.0
3509001,12,12,1,61,6,1,2,,4.0,3,1,2,98,2,0.92
3509003,12,12,1,69,6,1,2,,1.0,9,1,8,98,2,0.92
3509004,12,12,1,62,6,1,1,3.0,,3,1,8,2,2,0.92
3509005,12,12,1,64,6,1,2,,2.0,3,1,2,1,2,0.92
3509006,12,12,1,64,6,1,2,,1.0,2,1,2,3,2,0.92
3509007,12,12,1,67,6,1,2,,2.0,3,1,8,1,2,0.92
3509008,12,12,1,66,6,1,2,,2.0,1,1,2,2,2,0.92
3509010,12,12,1,63,6,1,2,,3.0,2,1,8,1,2,0.92
3509011,12,12,1,83,6,2,2,,2.0,1,1,8,98,1,0.92
3509013,12,12,1,68,6,1,2,,4.0,2,1,1,98,1,0.92
3509014,12,12,1,68,6,1,2,,2.0,2,1,8,1,1,0.92
3509015,12,12,1,61,6,1,2,,2.0,1,3,8,98,2,0.92
3509016,12,12,1,75,6,1,1,2.0,,3,3,1,1,2,0.92
3509017,12,12,1,63,6,1,3,,,9,3,1,1,2,0.92
3509018,12,12,1,65,6,1,2,,3.0,3,3,2,1,2,0.92
3509019,12,12,1,64,6,2,9,,,9,3,1,1,2,0.92
3509020,12,12,1,60,6,2,9,,,9,3,1,3,2,0.92
3509021,12,12,1,62,6,1,3,,,3,3,5,1,2,0.92
3509022,12,12,1,65,6,1,1,1.0,,3,3,2,1,2,0.92
3509023,12,12,1,62,6,1,2,,3.0,3,3,4,1,2,0.92
3509024,12,12,1,60,6,1,2,,4.0,2,3,2,1,2,0.92
3509025,12,12,1,65,6,1,2,,3.0,9,3,2,1,2,0.92
3509027,12,12,1,61,6,1,2,,2.0,2,3,2,3,2,0.92
3509028,12,12,1,60,6,1,1,2.0,,3,3,5,1,2,0.92
3509029,12,12,1,63,6,1,2,,3.0,2,3,8,2,2,0.92
3509030,12,12,1,60,6,1,2,,3.0,2,3,1,98,2,0.92
3509031,12,12,1,60,6,1,2,,4.0,3,3,1,1,1,0.92
3509032,12,12,1,70,6,1,2,,4.0,2,3,4,2,1,0.92
3509033,12,12,1,63,6,1,1,1.0,,3,3,2,5,1,0.92
3509034,12,12,1,70,6,1,3,,,2,3,1,1,1,0.92
3509035,12,12,1,71,6,1,2,,3.0,1,3,1,1,1,0.92
3509036,12,12,1,71,6,1,3,,,3,2,1,1,2,0.92
3509037,12,12,1,64,6,1,2,,2.0,9,2,2,3,2,0.92
3509038,12,12,1,63,6,1,2,,3.0,3,2,4,1,2,0.92
3509039,12,12,1,63,6,1,1,4.0,,3,3,1,1,2,0.92
3509040,12,12,1,80,6,1,2,,9.0,9,2,8,99,2,0.92
3509041,12,12,1,70,6,2,9,,,9,2,1,98,2,0.92
3509042,12,12,1,64,6,1,2,,1.0,1,2,5,2,2,0.92
3509043,12,12,1,79,6,1,2,,4.0,2,2,8,98,2,0.92
3509044,12,12,1,60,6,1,2,,2.0,2,2,2,3,2,0.92
3509045,12,12,1,60,6,1,2,,2.0,2,2,2,1,2,0.92
3509046,12,12,1,68,6,1,2,,4.0,1,2,2,3,2,0.92
3509047,12,12,1,68,6,1,1,4.0,,3,2,3,1,2,0.92
3509048,12,12,1,74,6,1,3,,,2,2,1,1,2,0.92
3509049,12,12,1,61,6,1,1,4.0,,3,2,4,1,2,0.92
3509050,12,12,1,60,6,1,3,,,2,2,2,1,2,0.92
3509051,12,12,1,60,6,1,1,4.0,,3,2,1,1,2,0.92
3509052,12,12,1,70,6,1,2,,3.0,2,2,2,1,2,0.92
3509053,12,12,1,65,6,1,2,,5.0,1,2,8,1,2,0.92
3509054,12,12,1,69,6,1,1,1.0,,2,2,3,1,2,0.92
3509055,12,12,1,64,6,2,9,,,1,2,1,1,2,0.92
3509056,12,12,1,60,6,1,2,,3.0,3,2,2,3,2,0.92
3509057,12,12,1,66,6,1,3,,,3,2,8,1,2,0.92
3509058,12,12,1,60,6,1,1,1.0,,3,2,5,1,2,0.92
3509059,12,12,1,70,6,1,3,,,3,2,8,1,2,0.92
3509060,12,12,1,70,6,2,3,,,2,2,8,99,2,0.92
3509061,12,12,1,65,6,1,2,,4.0,3,2,4,3,2,0.92
3509062,12,12,1,60,6,1,2,,4.0,2,2,3,1,2,0.92
3509063,12,12,1,76,6,1,2,,9.0,1,2,8,98,2,0.92
3509064,12,12,1,71,6,1,2,,4.0,9,2,1,1,2,0.92
3509065,12,12,1,70,6,1,1,1.0,,3,2,1,1,2,0.92
3509066,12,12,1,60,6,1,2,,2.0,2,2,2,1,2,0.92
3509067,12,12,1,60,6,1,2,,2.0,2,2,5,1,2,0.92
3509068,12,12,1,60,6,1,3,,,3,2,5,98,2,0.92
3509069,12,12,1,60,6,1,1,1.0,,3,2,4,1,2,0.92
3509070,12,12,1,65,6,1,2,,3.0,3,2,5,3,2,0.92
3509071,12,12,1,80,6,1,1,2.0,,3,2,8,1,2,0.92
3509072,12,12,1,60,6,1,2,,3.0,2,2,2,1,2,0.92
3509073,12,12,1,68,6,1,2,,3.0,1,2,8,98,2,0.92
3509074,12,12,1,65,6,1,3,,,3,2,4,99,2,0.92
3509075,12,12,1,60,6,1,2,,2.0,2,2,5,1,2,0.92
3509076,12,12,1,61,6,1,1,1.0,,2,2,5,1,2,0.92
3509077,12,12,1,65,6,1,1,3.0,,3,2,8,98,2,0.92
3509078,12,12,1,70,6,1,2,,9.0,9,2,1,98,2,0.92
3509079,12,12,1,70,6,1,9,,,9,2,8,98,2,0.92
3509080,12,12,1,80,6,1,2,,3.0,9,2,8,98,2,0.92
3509081,12,12,1,75,6,1,2,,1.0,2,2,8,1,2,0.92
3509082,12,12,1,76,6,1,2,,2.0,2,2,1,3,1,0.92
3509083,12,12,1,77,6,1,2,,2.0,1,2,8,1,1,0.92
3509084,12,12,1,60,6,1,1,4.0,,3,2,2,1,1,0.92
3509085,12,12,1,79,6,1,2,,3.0,9,2,8,99,1,0.92
3509086,12,12,1,76,6,1,3,,,1,2,8,98,1,0.92
3509087,12,12,1,78,6,2,2,,2.0,1,3,2,98,1,0.92
3509088,12,12,1,60,6,1,2,,4.0,1,2,1,98,1,0.92
3509089,12,12,1,74,6,2,2,,1.0,1,2,1,1,1,0.92
3509090,12,12,1,75,6,2,3,,,2,2,1,1,1,0.92
3509091,12,12,1,60,6,1,1,2.0,,3,2,8,1,1,0.92
3509092,12,12,1,70,6,1,1,4.0,,2,2,8,98,1,0.92
3509093,12,12,1,81,6,1,2,,9.0,9,2,8,98,1,0.92
3509094,12,12,1,60,6,1,2,,3.0,2,2,3,2,1,0.92
3509095,12,12,1,75,6,1,2,,2.0,1,2,8,98,1,0.92
3509096,12,12,1,67,6,2,2,,2.0,2,3,8,1,1,0.92
3509097,12,12,1,71,6,1,1,1.0,,3,2,8,1,1,0.92
3509098,12,12,1,82,6,1,3,,,2,2,8,98,1,0.92
3509099,12,12,1,66,6,1,2,,2.0,3,2,3,1,1,0.92
3509100,12,12,1,83,6,1,2,,1.0,9,2,8,99,1,0.92
3509101,12,12,1,79,6,2,2,,1.0,2,3,1,98,1,0.92
3509102,12,12,1,66,6,1,2,,3.0,2,2,5,1,1,0.92
3509103,12,12,1,72,6,1,2,,2.0,3,2,4,1,1,0.92
3510001,12,12,2,71,6,1,3,,,9,1,6,1,2,1.04
3510002,12,12,2,80,6,2,3,,,9,1,6,1,2,1.04
3510003,12,12,2,61,6,1,3,,,2,1,8,1,2,1.04
3510004,12,12,2,65,6,1,1,4.0,,3,1,1,1,1,1.04
3510005,12,12,2,60,6,1,2,,1.0,1,1,1,1,1,1.04
3510006,12,12,2,61,6,1,2,,2.0,2,3,2,1,2,1.04
3510008,12,12,2,62,6,1,3,,,3,3,6,3,2,1.04
3510009,12,12,2,64,6,1,2,,2.0,2,3,6,1,2,1.04
3510010,12,12,2,71,6,1,9,,,1,3,2,99,2,1.04
3510011,12,12,2,74,6,1,2,,1.0,2,3,6,98,2,1.04
3510012,12,12,2,65,6,1,2,,4.0,2,3,6,1,2,1.04
3510014,12,12,2,68,6,1,3,,,3,3,8,98,2,1.04
3510015,12,12,2,62,6,1,3,,,3,3,6,1,2,1.04
3510016,12,12,2,69,6,1,1,1.0,,2,3,5,1,2,1.04
3510017,12,12,2,60,6,1,9,,,9,3,6,1,2,1.04
3510019,12,12,2,72,6,2,2,,2.0,9,3,6,1,2,1.04
3510020,12,12,2,78,6,1,2,,9.0,9,3,1,98,2,1.04
3510021,12,12,2,60,6,1,2,,4.0,2,3,2,1,2,1.04
3510023,12,12,2,62,6,1,1,4.0,,3,3,6,1,1,1.04
3510024,12,12,2,62,6,2,3,,,9,3,8,99,1,1.04
3510025,12,12,2,69,6,1,3,,,2,3,6,1,1,1.04
3510026,12,12,2,64,6,2,9,,,9,3,1,1,1,1.04
3510027,12,12,2,65,6,1,2,,1.0,2,3,6,4,1,1.04
3510028,12,12,2,61,6,2,2,,4.0,2,3,1,1,1,1.04
3510029,12,12,2,78,6,1,2,,9.0,2,2,6,1,2,1.04
3510030,12,12,2,64,6,2,9,,,9,2,6,99,2,1.04
3510031,12,12,2,60,6,1,9,,,9,2,6,99,2,1.04
3510032,12,12,2,64,6,1,2,,3.0,3,2,6,3,2,1.04
3510033,12,12,2,70,6,1,9,,,2,2,6,1,2,1.04
3510034,12,12,2,62,6,1,1,4.0,,3,2,6,1,2,1.04
3510035,12,12,2,62,6,2,9,,,2,2,6,1,2,1.04
3510036,12,12,2,71,6,2,9,,,3,2,6,1,2,1.04
3510037,12,12,2,65,6,1,1,4.0,,3,2,6,1,2,1.04
3510038,12,12,2,60,6,1,1,2.0,,3,2,6,1,2,1.04
3510039,12,12,2,67,6,1,2,,4.0,2,3,8,3,2,1.04
3510040,12,12,2,62,6,1,9,,,9,2,1,3,2,1.04
3510041,12,12,2,68,6,2,9,,,9,2,1,1,2,1.04
3510042,12,12,2,62,6,1,2,,9.0,1,2,2,3,2,1.04
3510043,12,12,2,64,6,1,2,,3.0,9,2,2,1,2,1.04
3510044,12,12,2,63,6,2,3,,,9,2,1,99,2,1.04
3510045,12,12,2,82,6,2,9,,,2,2,8,99,2,1.04
3510046,12,12,2,60,6,2,9,,,9,2,1,1,2,1.04
3510047,12,12,2,70,6,1,3,,,9,2,6,1,2,1.04
3510048,12,12,2,64,6,2,9,,,9,2,1,1,2,1.04
3510049,12,12,2,68,6,1,3,,,2,2,6,98,2,1.04
3510050,12,12,2,65,6,2,2,,1.0,2,2,6,1,2,1.04
3510051,12,12,2,63,6,1,2,,2.0,3,2,6,3,2,1.04
3510052,12,12,2,63,6,2,9,,,2,2,5,1,2,1.04
3510053,12,12,2,68,6,2,9,,,9,2,6,98,2,1.04
3510054,12,12,2,62,6,1,3,,,2,2,4,1,2,1.04
3510055,12,12,2,73,6,1,2,,2.0,1,2,6,99,2,1.04
3510056,12,12,2,62,6,1,1,2.0,,3,2,6,3,2,1.04
3510057,12,12,2,60,6,1,9,,,9,3,3,98,2,1.04
3510058,12,12,2,62,6,1,9,,,2,2,1,1,2,1.04
3510059,12,12,2,65,6,2,9,,,9,2,6,98,2,1.04
3510060,12,12,2,68,6,1,1,1.0,,3,2,6,1,2,1.04
3510061,12,12,2,80,6,2,3,,,9,2,6,1,2,1.04
3510062,12,12,2,70,6,1,2,,1.0,1,2,6,3,2,1.04
3510063,12,12,2,70,6,2,9,,,9,2,6,1,2,1.04
3510064,12,12,2,60,6,1,1,1.0,,2,2,4,3,2,1.04
3510065,12,12,2,62,6,2,3,,,9,2,6,1,2,1.04
3510066,12,12,2,69,6,2,9,,,9,2,6,98,2,1.04
3510067,12,12,2,60,6,1,9,,,2,2,3,98,2,1.04
3510068,12,12,2,63,6,1,3,,,3,3,2,1,2,1.04
3510069,12,12,2,65,6,1,1,1.0,,3,2,6,1,2,1.04
3510070,12,12,2,62,6,2,3,,,9,2,4,98,2,1.04
3510071,12,12,2,88,6,2,2,,3.0,2,2,6,2,2,1.04
3510072,12,12,2,62,6,2,9,,,1,2,3,1,2,1.04
3510073,12,12,2,62,6,2,9,,,9,2,6,1,2,1.04
3510074,12,12,2,63,6,1,3,,,3,2,6,1,2,1.04
3510075,12,12,2,60,6,1,9,,,9,2,6,1,2,1.04
3510076,12,12,2,71,6,1,1,2.0,,3,2,6,1,2,1.04
3510077,12,12,2,70,6,1,9,,,9,2,6,98,2,1.04
3510078,12,12,2,60,6,2,1,1.0,,3,2,6,1,2,1.04
3510079,12,12,2,70,6,1,3,,,9,2,1,1,2,1.04
3510080,12,12,2,68,6,1,3,,,1,2,1,1,2,1.04
3510081,12,12,2,60,6,1,9,,,9,2,2,98,2,1.04
3510082,12,12,2,60,6,1,2,,4.0,2,2,6,4,2,1.04
3510083,12,12,2,67,6,1,9,,,9,2,6,99,2,1.04
3510084,12,12,2,63,6,1,1,1.0,,3,3,1,1,1,1.04
3510085,12,12,2,80,6,1,9,,,2,2,8,3,1,1.04
3510086,12,12,2,68,6,1,2,,2.0,2,2,6,98,1,1.04
3510087,12,12,2,60,6,2,2,,1.0,9,2,1,98,1,1.04
3510088,12,12,2,60,6,1,9,,,9,2,6,98,1,1.04
3510089,12,12,2,68,6,1,3,,,9,2,3,1,1,1.04
3510090,12,12,2,67,6,1,1,2.0,,3,2,8,1,1,1.04
3510091,12,12,2,70,6,1,1,1.0,,2,1,6,1,1,1.04
3510092,12,12,2,60,6,1,9,,,9,2,6,98,1,1.04
3510093,12,12,2,70,6,1,2,,1.0,2,2,2,3,1,1.04
3510094,12,12,2,65,6,1,2,,2.0,2,3,2,98,1,1.04
3510095,12,12,2,68,6,1,2,,2.0,3,3,6,1,1,1.04
3510096,12,12,2,62,6,2,9,,,9,2,6,98,1,1.04
3510097,12,12,2,68,6,2,3,,,9,2,2,3,1,1.04
3510098,12,12,2,72,6,2,9,,,9,2,6,99,2,1.04
3510099,12,12,2,65,6,1,1,1.0,,2,2,6,98,2,1.04
3510100,12,12,2,70,6,1,9,,,9,2,6,1,2,1.04
3510101,12,12,2,70,6,1,9,,,9,3,6,99,2,1.04
3510102,12,12,2,74,6,2,3,,,9,2,6,99,2,1.04
3510103,12,12,2,61,6,1,1,1.0,,3,2,6,98,2,1.04
3510104,12,12,2,66,6,1,1,1.0,,9,2,2,1,2,1.04
3510105,12,12,2,61,6,2,2,,1.0,1,2,6,3,2,1.04
3510106,12,12,2,60,6,2,9,,,9,2,6,3,2,1.04
3510107,12,12,2,71,6,1,2,,2.0,1,2,1,2,2,1.04
3510108,12,12,2,69,6,1,2,,4.0,2,2,6,1,1,1.04
3510109,12,12,2,85,6,1,3,,,2,2,6,1,1,1.04
3510110,12,12,2,60,6,1,1,2.0,,2,2,6,1,1,1.04
3510111,12,12,2,62,6,1,9,,,2,2,6,1,1,1.04
3510112,12,12,2,68,6,2,9,,,1,2,6,1,1,1.04
3510113,12,12,2,60,6,1,2,,4.0,3,2,1,2,1,1.04
3510114,12,12,2,72,6,2,2,,3.0,9,2,1,3,1,1.04
3510115,12,12,2,70,6,2,3,,,9,2,6,98,1,1.04
3510116,12,12,2,80,6,2,9,,,9,2,8,1,1,1.04
3510117,12,12,2,70,6,1,9,,,9,2,1,1,1,1.04
3510118,12,12,2,70,6,1,9,,,2,2,2,1,1,1.04
3510119,12,12,2,62,6,1,1,9.0,,3,2,6,1,1,1.04
3510120,12,12,2,64,6,2,9,,,9,2,6,3,1,1.04
3601001,13,13,1,26,2,1,1,1.0,,3,1,5,1,2,1.0
3601002,13,13,1,26,2,1,3,,,3,1,8,1,2,1.0
3601003,13,13,1,28,2,1,3,,,3,1,4,1,2,1.0
3601004,13,13,1,21,2,1,3,,,2,3,3,1,2,1.0
3601005,13,13,1,24,2,1,1,1.0,,3,3,7,6,2,1.0
3601006,13,13,1,25,2,2,9,,,2,3,3,1,2,1.0
3601007,13,13,1,27,2,1,9,,,2,3,5,1,2,1.0
3601008,13,13,1,25,2,1,1,1.0,,3,3,2,1,2,1.0
3601009,13,13,1,21,2,2,9,,,2,3,7,1,2,1.0
3601010,13,13,1,27,2,1,1,2.0,,3,3,5,98,2,1.0
3601011,13,13,1,20,2,2,1,2.0,,3,3,1,1,2,1.0
3601012,13,13,1,24,2,2,2,,4.0,3,3,7,1,2,1.0
3601014,13,13,1,25,2,2,9,,,2,3,3,4,2,1.0
3601015,13,13,1,28,2,2,1,4.0,,3,3,5,98,2,1.0
3601016,13,13,1,23,2,1,3,,,9,3,7,1,2,1.0
3601017,13,13,1,22,2,1,2,,1.0,9,2,9,98,2,1.0
3601018,13,13,1,23,2,2,1,2.0,,3,2,3,1,2,1.0
3601019,13,13,1,27,2,2,2,,4.0,9,2,4,98,2,1.0
3601020,13,13,1,25,2,2,2,,1.0,2,2,3,1,2,1.0
3601021,13,13,1,21,2,2,9,,,9,3,7,98,2,1.0
3601022,13,13,1,23,2,2,3,,,2,2,7,1,2,1.0
3601023,13,13,1,26,2,2,1,2.0,,3,2,5,1,2,1.0
3601024,13,13,1,23,2,1,3,,,2,2,7,1,2,1.0
3601025,13,13,1,20,2,2,9,,,2,2,7,98,2,1.0
3601026,13,13,1,23,2,1,3,,,2,2,8,98,2,1.0
3601027,13,13,1,23,2,1,2,,4.0,2,2,7,98,2,1.0
3601028,13,13,1,24,2,2,9,,,9,2,2,98,2,1.0
3601029,13,13,1,25,2,1,3,,,2,2,5,98,2,1.0
3601030,13,13,1,27,2,1,2,,2.0,2,3,7,1,2,1.0
3601031,13,13,1,22,2,2,1,2.0,,2,2,7,98,2,1.0
3601032,13,13,1,25,2,2,9,,,9,2,3,99,2,1.0
3601033,13,13,1,23,2,2,2,,2.0,1,2,7,98,2,1.0
3601034,13,13,1,29,2,1,1,2.0,,3,2,4,3,2,1.0
3601035,13,13,1,20,2,1,2,,3.0,3,2,8,98,2,1.0
3601036,13,13,1,24,2,1,1,1.0,,2,2,5,98,2,1.0
3601037,13,13,1,25,2,1,1,4.0,,2,2,5,1,2,1.0
3601038,13,13,1,19,2,1,2,,4.0,2,2,7,4,2,1.0
3601039,13,13,1,26,2,1,3,,,2,2,5,1,2,1.0
3601040,13,13,1,25,2,2,3,,,3,2,8,1,2,1.0
3601041,13,13,1,27,2,2,3,,,3,2,8,98,2,1.0
3601042,13,13,1,22,2,2,3,,,3,2,4,4,2,1.0
3601043,13,13,1,27,2,1,3,,,2,2,7,1,2,1.0
3601044,13,13,1,19,2,2,3,,,9,2,7,98,2,1.0
3601045,13,13,1,27,2,1,2,,2.0,2,3,4,98,2,1.0
3601046,13,13,1,21,2,1,2,,1.0,9,2,7,4,2,1.0
3601047,13,13,1,26,2,1,3,,,9,2,9,99,2,1.0
3601048,13,13,1,27,2,2,9,,,9,2,2,98,2,1.0
3601049,13,13,1,22,2,2,9,,,3,2,7,98,2,1.0
3601050,13,13,1,27,2,1,3,,,3,2,5,98,2,1.0
3601051,13,13,1,24,2,2,9,,,9,2,7,98,2,1.0
3601052,13,13,1,29,2,2,2,,3.0,2,2,4,98,2,1.0
3601053,13,13,1,27,2,2,1,1.0,,3,2,4,98,2,1.0
3601054,13,13,1,20,2,2,9,,,9,2,8,98,2,1.0
3601055,13,13,1,29,2,1,2,,2.0,2,2,5,1,2,1.0
3601056,13,13,1,26,2,2,1,1.0,,3,2,8,1,2,1.0
3601057,13,13,1,24,2,1,9,,,3,2,5,1,2,1.0
3601058,13,13,1,25,2,1,1,2.0,,3,2,7,1,1,1.0
3602001,13,13,2,22,2,2,2,,2.0,2,1,7,98,1,0.99
3602002,13,13,2,25,2,1,3,,,2,3,5,1,2,0.99
3602003,13,13,2,19,2,1,3,,,9,3,7,1,2,0.99
3602004,13,13,2,23,2,2,9,,,3,3,5,98,2,0.99
3602005,13,13,2,28,2,2,3,,,9,3,5,98,2,0.99
3602006,13,13,2,21,2,2,3,,,2,3,7,98,2,0.99
3602007,13,13,2,25,2,2,1,1.0,,3,3,5,98,2,0.99
3602008,13,13,2,20,2,2,3,,,3,3,7,98,2,0.99
